===============================================================================
Id,newsF,len,datetime,open,high,low,close,volume,openinterest,sentiment,MA_cross_Sentiment,len,datetime,Broker,len,cash,value,BuySell,len,buy,sell,Trades - Net Profit/Loss,len,pnlplus,pnlminus,DrawDown,len,drawdown,maxdrawdown
5489,newsF,5489,2021-04-15 14:32:00,12.200200080871582,12.210000038146973,12.1899995803833,12.204999923706055,0.05388274928845889,,-0.8343552314970281,MA_cross_Sentiment,5489,737895.6055555556,Broker,5489,1013.2884044647217,1001.0834045410156,BuySell,5489,,,Trades - Net Profit/Loss,5489,,,DrawDown,5489,0.018446608991849044,0.0948526176523185
5490,newsF,5490,2021-04-15 14:34:00,12.204999923706055,12.210000038146973,12.199999809265137,12.204999923706055,0.0512415220961294,,-0.8563790634825039,MA_cross_Sentiment,5490,737895.6069444445,Broker,5490,1013.2884044647217,1001.0834045410156,BuySell,5490,,,Trades - Net Profit/Loss,5490,,,DrawDown,5490,0.018446608991849044,0.0948526176523185
5491,newsF,5491,2021-04-15 14:36:00,12.199999809265137,12.21500015258789,12.199999809265137,12.21500015258789,0.04527981335892201,,-0.8590594554877813,MA_cross_Sentiment,5491,737895.6083333333,Broker,5491,1013.2884044647217,1001.0734043121338,BuySell,5491,,,Trades - Net Profit/Loss,5491,,,DrawDown,5491,0.01944536535254408,0.0948526176523185
5492,newsF,5492,2021-04-15 14:38:00,12.210100173950195,12.220000267028809,12.199999809265137,12.205300331115723,0.03599762307683671,,-0.8423964075128597,MA_cross_Sentiment,5492,737895.6097222222,Broker,5492,1013.2884044647217,1001.083104133606,BuySell,5492,,,Trades - Net Profit/Loss,5492,,,DrawDown,5492,0.018476611686262447,0.0948526176523185
5493,newsF,5493,2021-04-15 14:40:00,12.204999923706055,12.210000038146973,12.1899995803833,12.194999694824219,0.023394951249873536,,-0.8063899195577394,MA_cross_Sentiment,5493,737895.6111111111,Broker,5493,1013.2884044647217,1001.0934047698975,BuySell,5493,,,Trades - Net Profit/Loss,5493,,,DrawDown,5493,0.017447852631154007,0.0948526176523185
5494,newsF,5494,2021-04-15 14:42:00,12.199299812316895,12.210000038146973,12.1899995803833,12.204999923706055,0.0074717978780324545,,-0.7510399916224206,MA_cross_Sentiment,5494,737895.6125,Broker,5494,1013.2884044647217,1001.0834045410156,BuySell,5494,,,Trades - Net Profit/Loss,5494,,,DrawDown,5494,0.018446608991849044,0.0948526176523185
5495,newsF,5495,2021-04-15 14:44:00,12.210000038146973,12.220000267028809,12.20009994506836,12.220000267028809,-0.010924416579169432,,-0.6795072049206212,MA_cross_Sentiment,5495,737895.6138888889,Broker,5495,1013.2884044647217,1001.0684041976929,BuySell,5495,,,Trades - Net Profit/Loss,5495,,,DrawDown,5495,0.019944743532891596,0.0948526176523185
5496,newsF,5496,2021-04-15 14:46:00,12.220000267028809,12.229999542236328,12.210000038146973,12.222299575805664,-0.02670916936462967,,-0.6107550467346502,MA_cross_Sentiment,5496,737895.6152777778,Broker,5496,1013.2884044647217,1001.066104888916,BuySell,5496,,,Trades - Net Profit/Loss,5496,,,DrawDown,5496,0.02017438320346529,0.0948526176523185
5497,newsF,5497,2021-04-15 14:48:00,12.225000381469727,12.229999542236328,12.210000038146973,12.218999862670898,-0.03903504001883113,,-0.5479440982782258,MA_cross_Sentiment,5497,737895.6166666667,Broker,5497,1013.2884044647217,1001.0694046020508,BuySell,5497,,,Trades - Net Profit/Loss,5497,,,DrawDown,5497,0.01984482979816252,0.0948526176523185
5498,newsF,5498,2021-04-15 14:50:00,12.21500015258789,12.220000267028809,12.210000038146973,12.210000038146973,-0.04790202854177382,,-0.4910743595513479,MA_cross_Sentiment,5498,737895.6180555555,Broker,5498,1013.2884044647217,1001.0784044265747,BuySell,5498,,,Trades - Net Profit/Loss,5498,,,DrawDown,5498,0.01894598717219656,0.0948526176523185
5499,newsF,5499,2021-04-15 14:52:00,12.210000038146973,12.220000267028809,12.199999809265137,12.210000038146973,-0.05331013493345774,,-0.44014583055401646,MA_cross_Sentiment,5499,737895.6194444444,Broker,5499,1013.2884044647217,1001.0784044265747,BuySell,5499,,,Trades - Net Profit/Loss,5499,,,DrawDown,5499,0.01894598717219656,0.0948526176523185
5500,newsF,5500,2021-04-15 14:54:00,12.210000038146973,12.210000038146973,12.199999809265137,12.204999923706055,-0.05525935919388292,,-0.3951585112862317,MA_cross_Sentiment,5500,737895.6208333333,Broker,5500,1013.2884044647217,1001.0834045410156,BuySell,5500,,,Trades - Net Profit/Loss,5500,,,DrawDown,5500,0.018446608991849044,0.0948526176523185
5501,newsF,5501,2021-04-15 14:56:00,12.210000038146973,12.227499961853027,12.210000038146973,12.21660041809082,-0.053749701323049355,,-0.35611240174799336,MA_cross_Sentiment,5501,737895.6222222223,Broker,5501,1013.2884044647217,1001.0718040466309,BuySell,5501,,,Trades - Net Profit/Loss,5501,,,DrawDown,5501,0.01960518922945103,0.0948526176523185
5502,newsF,5502,2021-04-15 14:58:00,12.213800430297852,12.229999542236328,12.213800430297852,12.220100402832031,-0.048781161320957,,-0.3230075019393016,MA_cross_Sentiment,5502,737895.6236111111,Broker,5502,1013.2884044647217,1001.0683040618896,BuySell,5502,,,Trades - Net Profit/Loss,5502,,,DrawDown,5502,0.0199547444310294,0.0948526176523185
5503,newsF,5503,2021-04-15 15:00:00,12.225000381469727,12.239999771118164,12.222999572753906,12.234999656677246,-0.04035373918760589,,-0.2958438118601564,MA_cross_Sentiment,5503,737895.625,Broker,5503,1013.2884044647217,1001.0534048080444,BuySell,5503,,,Trades - Net Profit/Loss,5503,,,DrawDown,5503,0.02144278282728522,0.0948526176523185
5504,newsF,5504,2021-04-15 15:02:00,12.234999656677246,12.239999771118164,12.1899995803833,12.194999694824219,-0.028467434922996027,,-0.27462133151055773,MA_cross_Sentiment,5504,737895.6263888889,Broker,5504,1013.2884044647217,1001.0934047698975,BuySell,5504,,,Trades - Net Profit/Loss,5504,,,DrawDown,5504,0.017447852631154007,0.0948526176523185
5505,newsF,5505,2021-04-15 15:04:00,12.19379997253418,12.217000007629395,12.1899995803833,12.210000038146973,-0.013122248527127386,,-0.2593400608905056,MA_cross_Sentiment,5505,737895.6277777777,Broker,5505,1013.2884044647217,1001.0784044265747,BuySell,5505,,,Trades - Net Profit/Loss,5505,,,DrawDown,5505,0.01894598717219656,0.0948526176523185
5506,newsF,5506,2021-04-15 15:06:00,12.210000038146973,12.220000267028809,12.199999809265137,12.204999923706055,0.00568182,,-0.25,MA_cross_Sentiment,5506,737895.6291666667,Broker,5506,1013.2884044647217,1001.0834045410156,BuySell,5506,,,Trades - Net Profit/Loss,5506,,,DrawDown,5506,0.018446608991849044,0.0948526176523185
5507,newsF,5507,2021-04-15 15:08:00,12.20989990234375,12.20989990234375,12.1899995803833,12.199999809265137,0.027944770658386145,,-0.246601148839041,MA_cross_Sentiment,5507,737895.6305555556,Broker,5507,1013.2884044647217,1001.0884046554565,BuySell,5507,,,Trades - Net Profit/Loss,5507,,,DrawDown,5507,0.017947230811501524,0.0948526176523185
5508,newsF,5508,2021-04-15 15:10:00,12.194999694824219,12.199999809265137,12.1899995803833,12.192500114440918,0.053666603448031064,,-0.24914350740762847,MA_cross_Sentiment,5508,737895.6319444445,Broker,5508,1013.2884044647217,1001.0959043502808,BuySell,5508,,,Trades - Net Profit/Loss,5508,,,DrawDown,5508,0.017198211164304714,0.0948526176523185
5509,newsF,5509,2021-04-15 15:12:00,12.194999694824219,12.199999809265137,12.1899995803833,12.19629955291748,0.08284731836893473,,-0.2576270757057625,MA_cross_Sentiment,5509,737895.6333333333,Broker,5509,1013.2884044647217,1001.0921049118042,BuySell,5509,,,Trades - Net Profit/Loss,5509,,,DrawDown,5509,0.017577673813647554,0.0948526176523185
5510,newsF,5510,2021-04-15 15:14:00,12.194999694824219,12.199999809265137,12.180000305175781,12.180100440979004,0.11548691542109718,,-0.27205185373344315,MA_cross_Sentiment,5510,737895.6347222222,Broker,5510,1013.2884044647217,1001.1083040237427,BuySell,5510,,,Trades - Net Profit/Loss,5510,,,DrawDown,5510,0.015959814234898183,0.0948526176523185
5511,newsF,5511,2021-04-15 15:16:00,12.1850004196167,12.1899995803833,12.170000076293945,12.170000076293945,0.15158539460451836,,-0.29241784149067024,MA_cross_Sentiment,5511,737895.6361111111,Broker,5511,1013.2884044647217,1001.1184043884277,BuySell,5511,,,Trades - Net Profit/Loss,5511,,,DrawDown,5511,0.014951056976065347,0.0948526176523185
5512,newsF,5512,2021-04-15 15:18:00,12.175000190734863,12.180000305175781,12.170000076293945,12.170000076293945,0.19114275591919833,,-0.3187250389774439,MA_cross_Sentiment,5512,737895.6375,Broker,5512,1013.2884044647217,1001.1184043884277,BuySell,5512,,,Trades - Net Profit/Loss,5512,,,DrawDown,5512,0.014951056976065347,0.0948526176523185
5513,newsF,5513,2021-04-15 15:20:00,12.170000076293945,12.180000305175781,12.170000076293945,12.170100212097168,0.2331833012302424,,-0.34972830244339637,MA_cross_Sentiment,5513,737895.6388888889,Broker,5513,1013.2884044647217,1001.1183042526245,BuySell,5513,,,Trades - Net Profit/Loss,5513,,,DrawDown,5513,0.014961057874203149,0.0948526176523185
5514,newsF,5514,2021-04-15 15:22:00,12.180000305175781,12.1899995803833,12.170000076293945,12.1899995803833,0.27185284172828234,,-0.3779567693863205,MA_cross_Sentiment,5514,737895.6402777778,Broker,5514,1013.2884044647217,1001.0984048843384,BuySell,5514,,,Trades - Net Profit/Loss,5514,,,DrawDown,5514,0.016948474450806487,0.0948526176523185
5515,newsF,5515,2021-04-15 15:24:00,12.1850004196167,12.199999809265137,12.180000305175781,12.180000305175781,0.30617567927842343,,-0.40216529605584855,MA_cross_Sentiment,5515,737895.6416666667,Broker,5515,1013.2884044647217,1001.1084041595459,BuySell,5515,,,Trades - Net Profit/Loss,5515,,,DrawDown,5515,0.015949813336760384,0.0948526176523185
5516,newsF,5516,2021-04-15 15:26:00,12.1850004196167,12.1899995803833,12.180000305175781,12.1850004196167,0.33615181388066573,,-0.4223538824519806,MA_cross_Sentiment,5516,737895.6430555555,Broker,5516,1013.2884044647217,1001.103404045105,BuySell,5516,,,Trades - Net Profit/Loss,5516,,,DrawDown,5516,0.016449191517107904,0.0948526176523185
5517,newsF,5517,2021-04-15 15:28:00,12.180100440979004,12.187700271606445,12.170000076293945,12.18280029296875,0.36178124553500934,,-0.43852252857471646,MA_cross_Sentiment,5517,737895.6444444444,Broker,5517,1013.2884044647217,1001.1056041717529,BuySell,5517,,,Trades - Net Profit/Loss,5517,,,DrawDown,5517,0.01622945749802308,0.0948526176523185
5518,newsF,5518,2021-04-15 15:30:00,12.180000305175781,12.1899995803833,12.170000076293945,12.175000190734863,0.3830639742414541,,-0.45067123442405627,MA_cross_Sentiment,5518,737895.6458333334,Broker,5518,1013.2884044647217,1001.1134042739868,BuySell,5518,,,Trades - Net Profit/Loss,5518,,,DrawDown,5518,0.015450435156412866,0.0948526176523185
5519,newsF,5519,2021-04-15 15:32:00,12.180000305175781,12.1899995803833,12.170999526977539,12.1850004196167,0.4,,-0.4588,MA_cross_Sentiment,5519,737895.6472222222,Broker,5519,1013.2884044647217,1001.103404045105,BuySell,5519,,,Trades - Net Profit/Loss,5519,,,DrawDown,5519,0.016449191517107904,0.0948526176523185
5520,newsF,5520,2021-04-15 15:34:00,12.1899995803833,12.199999809265137,12.180100440979004,12.194999694824219,0.4125893228106473,,-0.4629088253025478,MA_cross_Sentiment,5520,737895.6486111111,Broker,5520,1013.2884044647217,1001.0934047698975,BuySell,5520,,,Trades - Net Profit/Loss,5520,,,DrawDown,5520,0.017447852631154007,0.0948526176523185
5521,newsF,5521,2021-04-15 15:36:00,12.199999809265137,12.210000038146973,12.194999694824219,12.204999923706055,0.42083194267339563,,-0.4629977103316994,MA_cross_Sentiment,5521,737895.65,Broker,5521,1013.2884044647217,1001.0834045410156,BuySell,5521,,,Trades - Net Profit/Loss,5521,,,DrawDown,5521,0.018446608991849044,0.0948526176523185
5522,newsF,5522,2021-04-15 15:38:00,12.204999923706055,12.210000038146973,12.199999809265137,12.20009994506836,0.42472785958824527,,-0.45906665508745487,MA_cross_Sentiment,5522,737895.651388889,Broker,5522,1013.2884044647217,1001.0883045196533,BuySell,5522,,,Trades - Net Profit/Loss,5522,,,DrawDown,5522,0.017957231709639327,0.0948526176523185
5523,newsF,5523,2021-04-15 15:40:00,12.20479965209961,12.204999923706055,12.1899995803833,12.192500114440918,0.424277073555196,,-0.4511156595698143,MA_cross_Sentiment,5523,737895.6527777778,Broker,5523,1013.2884044647217,1001.0959043502808,BuySell,5523,,,Trades - Net Profit/Loss,5523,,,DrawDown,5523,0.017198211164304714,0.0948526176523185
5524,newsF,5524,2021-04-15 15:42:00,12.1899995803833,12.199999809265137,12.180000305175781,12.180000305175781,0.419479584574248,,-0.43914472377877767,MA_cross_Sentiment,5524,737895.6541666667,Broker,5524,1013.2884044647217,1001.1084041595459,BuySell,5524,,,Trades - Net Profit/Loss,5524,,,DrawDown,5524,0.015949813336760384,0.0948526176523185
5525,newsF,5525,2021-04-15 15:44:00,12.1850004196167,12.1899995803833,12.180000305175781,12.180000305175781,0.41033539264540125,,-0.423153847714345,MA_cross_Sentiment,5525,737895.6555555556,Broker,5525,1013.2884044647217,1001.1084041595459,BuySell,5525,,,Trades - Net Profit/Loss,5525,,,DrawDown,5525,0.015949813336760384,0.0948526176523185
5526,newsF,5526,2021-04-15 15:46:00,12.1850004196167,12.199899673461914,12.180000305175781,12.194999694824219,0.39684449776865566,,-0.4031430313765162,MA_cross_Sentiment,5526,737895.6569444444,Broker,5526,1013.2884044647217,1001.0934047698975,BuySell,5526,,,Trades - Net Profit/Loss,5526,,,DrawDown,5526,0.017447852631154007,0.0948526176523185
5527,newsF,5527,2021-04-15 15:48:00,12.194999694824219,12.199999809265137,12.1899995803833,12.194999694824219,0.3790068999440113,,-0.3791122747652914,MA_cross_Sentiment,5527,737895.6583333333,Broker,5527,1013.2884044647217,1001.0934047698975,BuySell,5527,,,Trades - Net Profit/Loss,5527,,,DrawDown,5527,0.017447852631154007,0.0948526176523185
5528,newsF,5528,2021-04-15 15:50:00,12.190799713134766,12.199999809265137,12.1899995803833,12.194999694824219,0.35682259917146814,,-0.35106157788067044,MA_cross_Sentiment,5528,737895.6597222222,Broker,5528,1013.2884044647217,1001.0934047698975,BuySell,5528,,,Trades - Net Profit/Loss,5528,,,DrawDown,5528,0.017447852631154007,0.0948526176523185
5529,newsF,5529,2021-04-15 15:52:00,12.194999694824219,12.199999809265137,12.1899995803833,12.1899995803833,0.3302915954510262,,-0.3189909407226535,MA_cross_Sentiment,5529,737895.661111111,Broker,5529,1013.2884044647217,1001.0984048843384,BuySell,5529,,,Trades - Net Profit/Loss,5529,,,DrawDown,5529,0.016948474450806487,0.0948526176523185
5530,newsF,5530,2021-04-15 15:54:00,12.199000358581543,12.220000267028809,12.190099716186523,12.21500015258789,0.2994138887826855,,-0.28290036329124035,MA_cross_Sentiment,5530,737895.6625,Broker,5530,1013.2884044647217,1001.0734043121338,BuySell,5530,,,Trades - Net Profit/Loss,5530,,,DrawDown,5530,0.01944536535254408,0.0948526176523185
5531,newsF,5531,2021-04-15 15:56:00,12.210100173950195,12.229999542236328,12.210000038146973,12.229999542236328,0.2641894791664459,,-0.2427898455864312,MA_cross_Sentiment,5531,737895.6638888889,Broker,5531,1013.2884044647217,1001.0584049224854,BuySell,5531,,,Trades - Net Profit/Loss,5531,,,DrawDown,5531,0.020943404646937704,0.0948526176523185
5532,newsF,5532,2021-04-15 15:58:00,12.225000381469727,12.229999542236328,12.220000267028809,12.225000381469727,0.22807354900622798,,-0.20249335780403271,MA_cross_Sentiment,5532,737895.6652777778,Broker,5532,1013.2884044647217,1001.063404083252,BuySell,5532,,,Trades - Net Profit/Loss,5532,,,DrawDown,5532,0.020444121713239116,0.0948526176523185
5533,newsF,5533,2021-04-15 16:00:00,12.225000381469727,12.229999542236328,12.213899612426758,12.21500015258789,0.19452128070595198,,-0.16584487013985166,MA_cross_Sentiment,5533,737895.6666666666,Broker,5533,1013.2884044647217,1001.0734043121338,BuySell,5533,,,Trades - Net Profit/Loss,5533,,,DrawDown,5533,0.01944536535254408,0.0948526176523185
5534,newsF,5534,2021-04-15 16:02:00,12.21500015258789,12.229999542236328,12.21500015258789,12.2298002243042,0.16353267426561796,,-0.13284438259388806,MA_cross_Sentiment,5534,737895.6680555556,Broker,5534,1013.2884044647217,1001.0586042404175,BuySell,5534,,,Trades - Net Profit/Loss,5534,,,DrawDown,5534,0.020923498097311033,0.0948526176523185
5535,newsF,5535,2021-04-15 16:04:00,12.224300384521484,12.25,12.224300384521484,12.240099906921387,0.1351077296852259,,-0.10349189516614189,MA_cross_Sentiment,5535,737895.6694444445,Broker,5535,1013.2884044647217,1001.0483045578003,BuySell,5535,,,Trades - Net Profit/Loss,5535,,,DrawDown,5535,0.02195216190577054,0.0948526176523185
5536,newsF,5536,2021-04-15 16:06:00,12.240099906921387,12.265000343322754,12.239999771118164,12.250100135803223,0.1092464469647758,,-0.07778740785661312,MA_cross_Sentiment,5536,737895.6708333333,Broker,5536,1013.2884044647217,1001.0383043289185,BuySell,5536,,,Trades - Net Profit/Loss,5536,,,DrawDown,5536,0.022950918266465576,0.0948526176523185
5537,newsF,5537,2021-04-15 16:08:00,12.260000228881836,12.270000457763672,12.253299713134766,12.265800476074219,0.08594882610426766,,-0.0557309206653018,MA_cross_Sentiment,5537,737895.6722222222,Broker,5537,1013.2884044647217,1001.0226039886475,BuySell,5537,,,Trades - Net Profit/Loss,5537,,,DrawDown,5537,0.024518963847823805,0.0948526176523185
5538,newsF,5538,2021-04-15 16:10:00,12.260199546813965,12.265000343322754,12.244999885559082,12.2475004196167,0.06521486710370146,,-0.037322433592207924,MA_cross_Sentiment,5538,737895.6736111111,Broker,5538,1013.2884044647217,1001.040904045105,BuySell,5538,,,Trades - Net Profit/Loss,5538,,,DrawDown,5538,0.022691275901478482,0.0948526176523185
5539,newsF,5539,2021-04-15 16:12:00,12.244999885559082,12.260000228881836,12.24470043182373,12.25,0.04704456996307725,,-0.022561946637331468,MA_cross_Sentiment,5539,737895.675,Broker,5539,1013.2884044647217,1001.0384044647217,BuySell,5539,,,Trades - Net Profit/Loss,5539,,,DrawDown,5539,0.022940917368327776,0.0948526176523185
5540,newsF,5540,2021-04-15 16:14:00,12.255000114440918,12.260000228881836,12.239999771118164,12.25,0.031437934682394995,,-0.011449459800672452,MA_cross_Sentiment,5540,737895.6763888889,Broker,5540,1013.2884044647217,1001.0384044647217,BuySell,5540,,,Trades - Net Profit/Loss,5540,,,DrawDown,5540,0.022940917368327776,0.0948526176523185
5541,newsF,5541,2021-04-15 16:16:00,12.260000228881836,12.270000457763672,12.25,12.26449966430664,0.018394961261654713,,-0.003984973082230867,MA_cross_Sentiment,5541,737895.6777777778,Broker,5541,1013.2884044647217,1001.023904800415,BuySell,5541,,,Trades - Net Profit/Loss,5541,,,DrawDown,5541,0.024389047418681326,0.0948526176523185
5542,newsF,5542,2021-04-15 16:18:00,12.26449966430664,12.270000457763672,12.260000228881836,12.265000343322754,0.007915649700856375,,-0.00016848648200671126,MA_cross_Sentiment,5542,737895.6791666667,Broker,5542,1013.2884044647217,1001.0234041213989,BuySell,5542,,,Trades - Net Profit/Loss,5542,,,DrawDown,5542,0.02443905190937033,0.0948526176523185
5543,newsF,5543,2021-04-15 16:20:00,12.265000343322754,12.270000457763672,12.229999542236328,12.229999542236328,0.0,,0.0,MA_cross_Sentiment,5543,737895.6805555555,Broker,5543,1001.0234041213989,1001.0234041213989,BuySell,5543,12.046549549102783,,Trades - Net Profit/Loss,5543,0.06999969482421875,,DrawDown,5543,0.02443905190937033,0.0948526176523185
5544,newsF,5544,2021-04-15 16:22:00,12.229999542236328,12.239999771118164,12.229999542236328,12.234999656677246,-0.005351987840914413,,-0.0034795136362106953,MA_cross_Sentiment,5544,737895.6819444444,Broker,5544,988.7934045791626,1001.0284042358398,BuySell,5544,12.046549549102783,,Trades - Net Profit/Loss,5544,,,DrawDown,5544,0.023939673729022812,0.0948526176523185
5545,newsF,5545,2021-04-15 16:24:00,12.232199668884277,12.234999656677246,12.220000267028809,12.225000381469727,-0.008140313821886864,,-0.010607027390638839,MA_cross_Sentiment,5545,737895.6833333333,Broker,5545,988.7934045791626,1001.0184049606323,BuySell,5545,,,Trades - Net Profit/Loss,5545,,,DrawDown,5545,0.024938334843068916,0.0948526176523185
5546,newsF,5546,2021-04-15 16:26:00,12.221699714660645,12.229900360107422,12.220000267028809,12.220000267028809,-0.008320045118711254,,-0.019227438488755296,MA_cross_Sentiment,5546,737895.6847222223,Broker,5546,988.7934045791626,1001.0134048461914,BuySell,5546,,,Trades - Net Profit/Loss,5546,,,DrawDown,5546,0.025437713023416433,0.0948526176523185
5547,newsF,5547,2021-04-15 16:28:00,12.220000267028809,12.239999771118164,12.220000267028809,12.234999656677246,-0.005621584786151003,,-0.016410130283385393,MA_cross_Sentiment,5547,737895.6861111111,Broker,5547,988.7934045791626,1001.0284042358398,BuySell,5547,,,Trades - Net Profit/Loss,5547,,,DrawDown,5547,0.023939673729022812,0.0948526176523185
5548,newsF,5548,2021-04-15 16:30:00,12.232500076293945,12.25,12.229999542236328,12.233599662780762,0.0,,0.0,MA_cross_Sentiment,5548,737895.6875,Broker,5548,988.7934045791626,1001.0270042419434,BuySell,5548,,,Trades - Net Profit/Loss,5548,,,DrawDown,5548,0.02407949580965416,0.0948526176523185
5549,newsF,5549,2021-04-15 16:32:00,12.239899635314941,12.239999771118164,12.229999542236328,12.234999656677246,0.008544709239741748,,0.030002952361400888,MA_cross_Sentiment,5549,737895.6888888889,Broker,5549,988.7934045791626,1001.0284042358398,BuySell,5549,,,Trades - Net Profit/Loss,5549,,,DrawDown,5549,0.023939673729022812,0.0948526176523185
5550,newsF,5550,2021-04-15 16:34:00,12.234999656677246,12.239999771118164,12.229999542236328,12.234999656677246,0.020012542933074244,,0.07359872680081725,MA_cross_Sentiment,5550,737895.6902777777,Broker,5550,988.7934045791626,1001.0284042358398,BuySell,5550,,,Trades - Net Profit/Loss,5550,,,DrawDown,5550,0.023939673729022812,0.0948526176523185
5551,newsF,5551,2021-04-15 16:36:00,12.232099533081055,12.239999771118164,12.220000267028809,12.225000381469727,0.034403501079997484,,0.1307873233182491,MA_cross_Sentiment,5551,737895.6916666667,Broker,5551,988.7934045791626,1001.0184049606323,BuySell,5551,,,Trades - Net Profit/Loss,5551,,,DrawDown,5551,0.024938334843068916,0.0948526176523185
5552,newsF,5552,2021-04-15 16:38:00,12.225000381469727,12.239999771118164,12.220000267028809,12.222700119018555,0.05026455147227478,,0.19376629435924475,MA_cross_Sentiment,5552,737895.6930555556,Broker,5552,988.7934045791626,1001.0161046981812,BuySell,5552,,,Trades - Net Profit/Loss,5552,,,DrawDown,5552,0.02516806976029154,0.0948526176523185
5553,newsF,5553,2021-04-15 16:40:00,12.225000381469727,12.226400375366211,12.220000267028809,12.220000267028809,0.05887750086048598,,0.21572095459709434,MA_cross_Sentiment,5553,737895.6944444445,Broker,5553,988.7934045791626,1001.0134048461914,BuySell,5553,,,Trades - Net Profit/Loss,5553,,,DrawDown,5553,0.025437713023416433,0.0948526176523185
5554,newsF,5554,2021-04-15 16:42:00,12.220000267028809,12.225600242614746,12.220000267028809,12.225000381469727,0.05878931703639438,,0.18884885647734606,MA_cross_Sentiment,5554,737895.6958333333,Broker,5554,988.7934045791626,1001.0184049606323,BuySell,5554,,,Trades - Net Profit/Loss,5554,,,DrawDown,5554,0.024938334843068916,0.0948526176523185
5555,newsF,5555,2021-04-15 16:44:00,12.225000381469727,12.225799560546875,12.210000038146973,12.210000038146973,0.05,,0.11315,MA_cross_Sentiment,5555,737895.6972222222,Broker,5555,988.7934045791626,1001.0034046173096,BuySell,5555,,,Trades - Net Profit/Loss,5555,,,DrawDown,5555,0.02643646938411147,0.0948526176523185
5556,newsF,5556,2021-04-15 16:46:00,12.210000038146973,12.220000267028809,12.210000038146973,12.21500015258789,0.0340909,,0.0,MA_cross_Sentiment,5556,737895.6986111111,Broker,5556,988.7934045791626,1001.0084047317505,BuySell,5556,,,Trades - Net Profit/Loss,5556,,,DrawDown,5556,0.025937091203763953,0.0948526176523185
5557,newsF,5557,2021-04-15 16:48:00,12.220000267028809,12.220000267028809,12.199999809265137,12.204999923706055,0.020550118528577348,,-0.08234745451299107,MA_cross_Sentiment,5557,737895.7,Broker,5557,988.7934045791626,1000.9984045028687,BuySell,5557,,,Trades - Net Profit/Loss,5557,,,DrawDown,5557,0.02693584756445899,0.0948526176523185
5558,newsF,5558,2021-04-15 16:50:00,12.204999923706055,12.219799995422363,12.199999809265137,12.20989990234375,0.010959005834429252,,-0.12251674870402922,MA_cross_Sentiment,5558,737895.7013888889,Broker,5558,988.7934045791626,1001.0033044815063,BuySell,5558,,,Trades - Net Profit/Loss,5558,,,DrawDown,5558,0.026446470282249272,0.0948526176523185
5559,newsF,5559,2021-04-15 16:52:00,12.199999809265137,12.220000267028809,12.199999809265137,12.21500015258789,0.005317561917555697,,-0.12050788257311457,MA_cross_Sentiment,5559,737895.7027777778,Broker,5559,988.7934045791626,1001.0084047317505,BuySell,5559,,,Trades - Net Profit/Loss,5559,,,DrawDown,5559,0.025937091203763953,0.0948526176523185
5560,newsF,5560,2021-04-15 16:54:00,12.21500015258789,12.220000267028809,12.20009994506836,12.204999923706055,0.0031717362876953173,,-0.08263328847065673,MA_cross_Sentiment,5560,737895.7041666667,Broker,5560,988.7934045791626,1000.9984045028687,BuySell,5560,,,Trades - Net Profit/Loss,5560,,,DrawDown,5560,0.02693584756445899,0.0948526176523185
5561,newsF,5561,2021-04-15 16:56:00,12.199999809265137,12.210000038146973,12.199999809265137,12.205699920654297,0.0017972260032799237,,-0.04676756049911353,MA_cross_Sentiment,5561,737895.7055555555,Broker,5561,988.7934045791626,1000.9991044998169,BuySell,5561,,,Trades - Net Profit/Loss,5561,,,DrawDown,5561,0.026865936524143316,0.0948526176523185
5562,newsF,5562,2021-04-15 16:58:00,12.204299926757812,12.210000038146973,12.199999809265137,12.203100204467773,0.0007399805740481515,,-0.01922313100889462,MA_cross_Sentiment,5562,737895.7069444444,Broker,5562,988.7934045791626,1000.9965047836304,BuySell,5562,,,Trades - Net Profit/Loss,5562,,,DrawDown,5562,0.02712557888913041,0.0948526176523185
5563,newsF,5563,2021-04-15 17:00:00,12.204999923706055,12.210000038146973,12.199999809265137,12.206000328063965,0.0,,0.0,MA_cross_Sentiment,5563,737895.7083333334,Broker,5563,988.7934045791626,1000.9994049072266,BuySell,5563,,,Trades - Net Profit/Loss,5563,,,DrawDown,5563,0.026835933829729913,0.0948526176523185
5564,newsF,5564,2021-04-15 17:02:00,12.204999923706055,12.210000038146973,12.1899995803833,12.194700241088867,-0.0004227157188645301,,0.010901832527570326,MA_cross_Sentiment,5564,737895.7097222222,Broker,5564,988.7934045791626,1000.9881048202515,BuySell,5564,,,Trades - Net Profit/Loss,5564,,,DrawDown,5564,0.027964511372918496,0.0948526176523185
5565,newsF,5565,2021-04-15 17:04:00,12.194999694824219,12.199999809265137,12.1899995803833,12.194999694824219,-0.0005281665825454393,,0.013482366573816369,MA_cross_Sentiment,5565,737895.7111111111,Broker,5565,988.7934045791626,1000.9884042739868,BuySell,5565,,,Trades - Net Profit/Loss,5565,,,DrawDown,5565,0.027934603925154025,0.0948526176523185
5566,newsF,5566,2021-04-15 17:06:00,12.194999694824219,12.196599960327148,12.170000076293945,12.170999526977539,-0.0003587153893432699,,0.008889755025753765,MA_cross_Sentiment,5566,737895.7125,Broker,5566,988.7934045791626,1000.9644041061401,BuySell,5566,,,Trades - Net Profit/Loss,5566,,,DrawDown,5566,0.03033158109216254,0.0948526176523185
